Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
11.51829,10.27402,30.17383,11.48355,9.592874,30.20787,11.69483,10.03942,30.11802,11.54274,10.05124,30.25356,11.48949,9.440269,30.21011,11.10811,8.805361,30.0871,11.69483,8.699256,30.11802
10.98248,10.25446,30.15203,10.96354,9.57375,30.17569,10.7452,10.02465,30.0931,11.02376,10.03035,30.23005,10.96873,9.421134,30.17876,10.9121,8.65814,30.06366,10.7452,8.705367,30.0931
10.49047,10.0018,30.19453,10.49126,9.319584,30.18188,10.10279,9.776989,30.12744,10.53801,9.773415,30.2645,10.49904,9.167072,30.17904,10.67557,8.418098,30.03416,10.10279,8.5378,30.12744
10.03042,10.01657,30.21504,9.999866,9.332393,30.21226,9.712244,9.788658,30.14163,10.05907,9.784193,30.27866,10.00742,9.180239,30.22324,10.00773,8.408995,30.03871,9.712244,8.498379,30.14163
9.530698,10.06048,30.2151,9.504184,9.378914,30.23202,9.560805,9.829634,30.154,9.565325,9.835087,30.29079,9.506734,9.226222,30.23467,9.1876,8.542936,30.0808,9.560805,8.462567,30.154
9.023628,9.941101,30.17661,8.99107,9.261036,30.22229,9.24062,9.706641,30.12781,9.044949,9.719761,30.261,8.993354,9.108503,30.22984,8.53921,8.535931,30.09768,9.24062,8.393559,30.12781
8.536964,10.18404,30.17749,8.518917,9.503098,30.20177,8.413228,9.953544,30.118,8.580584,9.96032,30.25492,8.524871,9.350478,30.20234,8.416417,8.594343,30.0914,8.413228,8.599834,30.118
8.012668,9.933856,30.20397,8.009851,9.252604,30.18999,7.623077,9.708403,30.14015,8.057804,9.706707,30.27715,8.016369,9.100132,30.18382,8.181136,8.352606,30.03972,7.623077,8.461933,30.14015
7.511345,9.993833,30.23626,7.486471,9.309362,30.2231,7.156538,9.767008,30.16088,7.542471,9.760828,30.29782,7.497288,9.15719,30.2305,7.592144,8.390596,30.04803,7.156538,8.49873,30.16088
7.019747,10.06122,30.23584,6.980625,9.379588,30.25014,6.989895,9.829668,30.1751,7.048714,9.834447,30.31193,6.981282,9.226865,30.25203,6.666368,8.544881,30.08711,6.989895,8.462215,30.1751
