Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
2.32901,7.244958,30.11954,2.297785,6.562685,30.15195,2.518999,7.013102,30.06544,2.354448,7.019691,30.20213,2.308811,6.411914,30.14836,1.970875,5.764566,30.02377,2.518999,5.662298,30.06544
2.259161,7.330535,30.1977,2.337957,6.655574,30.13544,2.336987,7.117651,30.10394,2.330723,7.106653,30.2406,2.358324,6.507854,30.13063,2.296211,5.76931,30.01159,2.336987,5.735621,30.10394
2.446478,7.391068,30.10269,2.30279,6.722781,30.13031,2.005526,7.157918,30.04468,2.434925,7.163788,30.18165,2.306437,6.569944,30.13045,2.452366,5.80822,29.99686,2.005526,5.891925,30.04468
2.223768,7.413391,30.0707,2.336632,6.741633,30.10324,2.05411,7.195305,30.01271,2.301548,7.20124,30.14922,2.363924,6.596934,30.11777,2.518261,5.83314,29.98002,2.05411,5.945116,30.01271
19.9455,9.979132,30.25173,19.8778,9.304517,30.254,19.89355,9.750048,30.16924,19.97501,9.75441,30.30624,19.88426,9.152994,30.25098,19.55103,8.487184,30.12605,19.89355,8.438503,30.16924
19.80457,9.89208,30.18583,19.62219,9.236682,30.28428,19.66325,9.65568,30.16362,19.76929,9.675693,30.29894,19.59982,9.082597,30.29251,19.1418,8.500055,30.17262,19.66325,8.311262,30.16362
19.49208,10.00785,30.34867,19.32903,9.346565,30.2906,19.14792,9.786388,30.24852,19.4866,9.772121,30.38364,19.32156,9.19182,30.27664,19.12582,8.483702,30.14893,19.14792,8.442748,30.24852
18.99821,10.0088,30.39322,18.92964,9.334492,30.30499,18.3523,9.787117,30.30048,19.0155,9.770439,30.43598,18.92878,9.177938,30.30002,19.20745,8.457937,30.12038,18.3523,8.733477,30.30048
18.48666,9.823558,30.26134,18.48412,9.144707,30.30914,18.01295,9.593947,30.21268,18.51642,9.60528,30.34672,18.48867,8.993862,30.31891,18.40688,8.231637,30.13313,18.01295,8.478009,30.21268
18.27005,10.03743,30.19291,18.06003,9.394945,30.30847,17.94911,9.80118,30.1634,18.24794,9.818225,30.29811,18.03978,9.238235,30.32096,17.61034,8.614493,30.25783,17.94911,8.481796,30.1634
